true_stress	true_strain
183687360	0.1503189355134964
183703568	0.1504072099924088
183556272	0.1504954844713211
183736000	0.1505837291479111
183916080	0.1506719887256622
183932320	0.1507602334022522
183948544	0.150848463177681
183800864	0.1509366929531097
184144592	0.1510249078273773
184324432	0.1511131227016449
184340704	0.1512013226747513
184356960	0.1512895077466965
184373216	0.1513777077198029
184717120	0.1514658778905869
184897088	0.1515540480613708
184749696	0.1516422182321548
184765984	0.1517303735017776
184782272	0.1518185287714005
185126048	0.1519066542387009
185470192	0.1519947946071625
185322768	0.1520829349756241
185339088	0.1521710455417633
185191312	0.1522591561079025
185535568	0.1523472517728806
185715744	0.1524353623390198
186060096	0.1525234431028366
185912624	0.1526115089654922
185764816	0.1526995897293091
186109264	0.1527876406908035
186289552	0.1528757065534592
186469856	0.1529637575149536
186650528	0.1530517935752869
186502688	0.1531398296356201
186683392	0.1532278507947922
186863792	0.1533158719539642
186880240	0.1534038782119751
187060672	0.153491884469986
187077136	0.1535798758268356
187257952	0.1536678671836853
187274432	0.1537558287382126
187290912	0.1538438051939011
187471456	0.1539317667484283
187487952	0.1540197283029556
187668528	0.1541076749563217
187685040	0.1541956216096878
187701536	0.1542835533618927
187718048	0.1543714702129364
187734544	0.1544593870639801
187751056	0.1545472890138626
188096256	0.1546351909637451
187948256	0.1547230929136276
187964768	0.1548109799623489
187981296	0.1548988670110703
187669328	0.154986709356308
188178912	0.1550745815038681
188195456	0.155162438750267
188047360	0.1552502810955048
188063888	0.1553381383419037
188080400	0.155425950884819
188261584	0.1555137932300568
188442464	0.1556016057729721
188459008	0.1556894034147263
188311184	0.1557772159576416
188492096	0.1558649986982346
188673040	0.1559527814388275
188525200	0.1560405641794205
188706160	0.1561283320188522
188722736	0.156216099858284
188739296	0.1563038378953934
189085136	0.1563915908336639
189266208	0.1564793437719345
189118320	0.1565670669078827
189134912	0.1566547900438309
189480544	0.1567424982786179
189662048	0.1568302065134048
189678688	0.1569179147481918
189695328	0.1570056080818176
189547024	0.1570933014154434
189728592	0.1571809649467468
190239072	0.1572686433792114
190255744	0.1573563069105148
190107776	0.157443955540657
190124432	0.1575316041707993
190305776	0.1576192378997803
190487488	0.1577068716287613
190668864	0.1577945053577423
190850288	0.1578821092844009
190702288	0.1579697281122208
190883728	0.1580573171377182
191065552	0.1581449210643768
191247056	0.1582325100898743
191428592	0.1583200842142105
191280560	0.1584076583385468
191462128	0.1584952175617218
191643728	0.1585827767848969
191660512	0.1586703211069107
191677280	0.1587578505277634
191859264	0.158845379948616
192040944	0.1589329093694687
192057760	0.1590204238891602
192239488	0.1591079384088516
192091376	0.1591954231262207
192273136	0.159282922744751
192455232	0.1593704074621201
192637056	0.1594578921794891
192488912	0.159545361995697
192505744	0.1596328318119049
192522592	0.1597202867269516
192704464	0.1598077267408371
192886368	0.1598951667547226
193068288	0.1599826067686081
192755008	0.1600700169801712
192771856	0.1601574420928955
192953824	0.1602448523044586
193135808	0.1603322625160217
193318160	0.1604196578264236
193169552	0.1605070233345032
193021280	0.1605944186449051
193038144	0.1606817841529846
193385728	0.1607691496610641
193402624	0.1608565151691437
193419520	0.1609438508749008
193436416	0.1610312014818192
193618560	0.1611185222864151
193635472	0.161205843091011
193652384	0.161293163895607
193503984	0.1613804697990417
193686192	0.1614677906036377
193703104	0.1615550816059113
194051024	0.1616423726081848
194067952	0.1617296487092972
193919184	0.1618169099092484
193936112	0.1619041860103607
194118768	0.1619914323091507
194631936	0.1620786786079407
194483504	0.1621659398078918
194335024	0.1622531563043594
194186512	0.1623403877019882
194368928	0.1624276041984558
195048144	0.1625148206949234
195065152	0.1626020222902298
194916640	0.162689208984375
194933648	0.1627764105796814
194950640	0.1628635674715042
195298736	0.1629507541656494
195481664	0.1630379259586334
195498704	0.1631250828504562
195515744	0.1632122397422791
195532784	0.1632993668317795
195881072	0.1633865088224411
195898128	0.1634736508131027
195915200	0.1635607481002808
196097936	0.16364786028862
196281040	0.1637349724769592
196463824	0.1638220697641373
196480944	0.1639091670513153
196663776	0.1639962494373322
196515168	0.1640833169221878
196863792	0.1641703695058823
197047040	0.1642574369907379
197064192	0.1643444895744324
197081344	0.1644315421581268
197098512	0.1645185798406601
197281472	0.164605587720871
197464496	0.1646926254034042
197481680	0.1647796332836151
197665072	0.164866641163826
197682272	0.1649536490440369
197533216	0.1650406271219254
197716656	0.165127620100975
197899776	0.1652145981788635
197916992	0.1653015613555908
197934208	0.1653885245323181
197951408	0.1654754728078842
197968624	0.1655624210834503
198151840	0.1656493693590164
198169072	0.1657362878322601
198186288	0.165823221206665
198203520	0.1659101247787476
198386800	0.1659970283508301
198404048	0.1660839319229126
198255200	0.1661708205938339
198438528	0.1662577241659164
198289648	0.1663445979356766
198473008	0.1664314717054367
198490256	0.1665183305740356
198341328	0.1666051745414734
198524736	0.1666920334100723
198708496	0.1667788624763489
198891952	0.1668657064437866
198909216	0.1669525355100632
198926496	0.1670393496751785
198777520	0.1671261638402939
198961024	0.1672129482030869
199477456	0.167299747467041
199494768	0.1673865467309952
199345776	0.167473316192627
199196432	0.1675600856542587
199213712	0.1676468402147293
199730368	0.1677336096763611
199914064	0.1678203642368317
199765024	0.1679071038961411
199782352	0.1679938435554504
199966080	0.1680805534124374
200150192	0.1681672781705856
200333984	0.1682540029287338
200351344	0.1683406978845596
200368720	0.1684273928403854
200386096	0.16851407289505
200736784	0.1686007678508759
200754176	0.1686874479055405
200771568	0.1687741130590439
200955520	0.1688607782125473
200972928	0.1689474135637283
201156912	0.1690340638160706
201340912	0.1691206991672516
201358352	0.1692073345184326
201375792	0.1692939549684525
201560192	0.1693805605173111
201744304	0.1694671809673309
201928416	0.1695537865161896
201945888	0.1696403622627258
201963376	0.1697269529104233
201980864	0.1698135286569595
202332112	0.1699000895023346
202349632	0.1699866652488708
202367136	0.1700731962919235
202384656	0.1701597571372986
202402176	0.1702462881803513
202586464	0.1703328341245651
202770784	0.1704193651676178
202788336	0.1705058664083481
202805872	0.1705923825502396
202823424	0.1706788688898087
202840960	0.1707653701305389
202858512	0.1708518713712692
203210144	0.1709383428096771
203060832	0.171024814248085
203078384	0.1711112707853317
203262864	0.1711977422237396
203280448	0.1712841987609863
203298016	0.1713706254959106
203148624	0.1714570671319962
203333152	0.1715434789657593
203350736	0.1716299057006836
203535312	0.1717163324356079
203385872	0.1718027293682098
203236416	0.1718891263008118
203588080	0.1719755083322525
203772736	0.1720618903636932
203790336	0.172148272395134
203975376	0.1722346395254135
203491312	0.1723210066556931
203843152	0.1724073439836502
204195360	0.1724936962127686
204380160	0.1725800335407257
204397792	0.1726663559675217
204415440	0.1727526932954788
204265888	0.1728390008211136
204618288	0.1729253083467484
204803168	0.1730116158723831
204653600	0.1730978935956955
204503664	0.1731841862201691
204688928	0.1732704639434814
205041152	0.1733567416667938
205058848	0.173443004488945
205243840	0.173529252409935
205261552	0.1736155152320862
205279248	0.1737017333507538
205464640	0.1737879812717438
205482352	0.1738741993904114
205667472	0.173960417509079
205517792	0.1740466356277466
205870352	0.174132838845253
206055856	0.1742190420627594
206073616	0.1743052303791046
206258832	0.1743914037942886
206109136	0.1744775772094727
206294384	0.1745637357234955
206647168	0.1746499091386795
206664960	0.1747360676527023
206682768	0.1748221963644028
206700576	0.1749083399772644
206718368	0.1749944537878036
207071680	0.1750805824995041
207257088	0.1751667112112045
207274928	0.1752528101205826
207292784	0.1753389090299606
207310624	0.1754249930381775
207496464	0.1755110770463943
207681984	0.1755971610546112
207867552	0.1756832301616669
207885440	0.1757692992687225
207903328	0.175855353474617
207921216	0.1759414076805115
207939104	0.1760274469852448
208124736	0.1761134713888168
208142640	0.1761994957923889
208160544	0.1762855052947998
208178448	0.1763715296983719
208364512	0.1764575392007828
208382432	0.1765435338020325
208232160	0.1766295284032822
208586112	0.1767154932022095
208604048	0.176801472902298
208454096	0.1768874377012253
208472016	0.1769734025001526
208321696	0.1770593523979187
208507856	0.1771452873945236
208861648	0.1772312372922897
208711648	0.1773171722888947
208729584	0.1774030774831772
208579536	0.1774889975786209
208765456	0.1775749027729034
208951376	0.177660807967186
209137696	0.1777466982603073
209323696	0.1778325885534286
208837184	0.1779184639453888
209191584	0.1780043244361877
209209552	0.1780901998281479
209563696	0.1781760603189468
209749792	0.1782619059085846
209431568	0.1783477514982224
209617664	0.1784335672855377
209972304	0.1785193979740143
209990336	0.1786052137613297
210008352	0.178691029548645
210026368	0.1787768304347992
210212592	0.1788626313209534
210398848	0.1789484322071075
210585152	0.1790342181921005
210603200	0.1791199743747711
210453008	0.1792057454586029
210976240	0.1792915016412735
211162624	0.1793772578239441
211012416	0.1794630140066147
211198832	0.1795487403869629
211048608	0.1796344816684723
211235056	0.1797201931476593
211590224	0.1798059046268463
211776752	0.1798916310071945
211794912	0.1799773275852203
211644640	0.1800630241632462
211831200	0.1801487058401108
212017792	0.1802343875169754
212373216	0.18032006919384
212391408	0.1804057210683823
212241104	0.1804913729429245
212427792	0.1805770248174667
212445984	0.180662676692009
212632704	0.18074831366539
212988336	0.1808339208364487
212838016	0.1809195578098297
212856240	0.1810051649808884
213043040	0.181090772151947
212892688	0.1811763793230057
213079520	0.1812619566917419
213266384	0.1813475489616394
213284640	0.1814331114292145
213302896	0.1815186887979507
213321136	0.1816042512655258
213339392	0.1816897988319397
213357648	0.1817753612995148
213544592	0.1818608939647675
213562864	0.1819464266300201
213581136	0.1820319592952728
213599392	0.1821174770593643
213280128	0.1822029799222946
213467152	0.1822884827852249
213823344	0.182373970746994
213841616	0.1824594736099243
213859904	0.1825449466705322
213540160	0.1826304197311401
213727264	0.182715892791748
214083616	0.182801365852356
214270800	0.1828868091106415
214120208	0.182972252368927
213969584	0.1830576807260513
214156800	0.1831431090831757
214344032	0.1832285523414612
214362336	0.1833139508962631
214549968	0.1833993643522263
214568288	0.1834847778081894
214755616	0.1835701465606689
214942976	0.1836555451154709
214792304	0.1837409287691116
214979680	0.1838262975215912
214998048	0.1839116662740707
215185456	0.1839970201253891
215373264	0.1840823739767075
215391648	0.1841677278280258
215410016	0.1842530369758606
215258928	0.184338390827179
215785072	0.1844236999750137
215972992	0.1845090091228485
215991424	0.1845943331718445
216009840	0.1846796125173569
215858720	0.1847649216651917
216046688	0.184850201010704
216403584	0.1849354654550552
216422032	0.1850207597017288
216609744	0.1851060092449188
216628224	0.1851912587881088
216816320	0.1852765083312988
216834800	0.1853617429733276
217022608	0.1854469925165176
217210432	0.1855322122573853
217228944	0.1856174319982529
217247456	0.1857026368379593
217435360	0.1857878565788269
217623616	0.1858730465173721
217642160	0.1859582364559174
217830112	0.1860434114933014
217848656	0.1861285865306854
217867216	0.1862137615680695
217885776	0.1862989217042923
218073808	0.1863840669393539
218092384	0.186469241976738
218280800	0.1865543574094772
218299392	0.1866395026445389
218317968	0.1867246180772781
218336560	0.1868097335100174
218355136	0.1868948638439178
218543296	0.1869799643754959
218731488	0.1870650500059128
218580496	0.1871501356363297
218768720	0.1872352063655853
218448064	0.1873203068971634
218636288	0.1874053627252579
218824544	0.1874904185533524
218843168	0.187575489282608
218861776	0.1876605004072189
218540976	0.1877455562353134
218899008	0.1878305822610855
219087360	0.1879156082868576
218936224	0.1880006343126297
219124608	0.1880856454372406
218803664	0.1881706416606903
218992064	0.1882556229829788
219350640	0.1883406192064285
219369296	0.188425600528717
219557760	0.1885105818510056
219746256	0.1885955333709717
219764928	0.1886804848909378
219953856	0.1887654513120651
219972528	0.1888504028320312
219991216	0.188935324549675
219669696	0.1890202611684799
220198512	0.1891051679849625
220387168	0.1891901046037674
220405872	0.1892750114202499
220424592	0.1893599033355713
220273312	0.1894448101520538
220462016	0.1895296722650528
220821136	0.1896145641803741
221009904	0.1896994411945343
221028672	0.1897843033075333
220877360	0.1898691654205322
221066176	0.1899539977312088
221255056	0.1900388598442078
221444272	0.1901236921548843
221633184	0.1902085095643997
221481856	0.1902933418750763
221670784	0.1903781592845917
222029936	0.1904629617929459
222048768	0.1905477792024612
222238144	0.190632551908493
222086416	0.1907173544168472
222275840	0.190802127122879
222464912	0.1908868849277496
222654032	0.1909716725349426
222672896	0.191056415438652
222691776	0.1911411583423615
223051600	0.1912259012460709
222900192	0.1913106292486191
222919088	0.1913953721523285
222937968	0.1914801001548767
223127200	0.1915647983551025
223316464	0.1916495114564896
223335392	0.1917342245578766
223354304	0.1918189078569412
223373216	0.1919035911560059
223392128	0.1919882595539093
223411040	0.1920729279518127
223771248	0.1921576112508774
223790192	0.1922422647476196
223638288	0.1923269033432007
223657216	0.1924115419387817
223676144	0.1924961805343628
223865968	0.1925808191299438
224055456	0.1926654279232025
223903856	0.1927500367164612
223922800	0.192834660410881
223941744	0.1929192394018173
224131296	0.193003848195076
223979632	0.1930884271860123
224169200	0.1931730061769485
224017536	0.1932575851678848
224036480	0.1933421492576599
224396784	0.1934266984462738
224415760	0.1935112625360489
224434720	0.1935957819223404
224624416	0.1936803311109543
224643392	0.1937648504972458
224833472	0.1938493698835373
225023248	0.19393390417099
224871472	0.1940183937549591
224890480	0.1941028982400894
225080304	0.1941873878240585
225270128	0.1942718625068665
225460336	0.1943563520908356
225479376	0.1944408267736435
225156368	0.1945252865552902
225517472	0.1946097314357758
225878320	0.1946941912174225
225897392	0.194778636097908
225916464	0.1948630660772324
225764608	0.1949474811553955
225954608	0.1950319111347198
226144640	0.195116326212883
226506048	0.1952007412910461
226525152	0.1952851265668869
226373280	0.1953695118427277
226563392	0.1954538971185684
226753536	0.1955382972955704
226944096	0.1956226527690887
227134288	0.1957070231437683
227153456	0.1957913935184479
227172608	0.1958757191896439
227362880	0.1959600746631622
227553200	0.1960444003343582
227743856	0.1961287260055542
227763072	0.1962130665779114
227953424	0.1962973773479462
227972640	0.1963816732168198
228163088	0.1964659839868546
228011088	0.1965502500534058
228201552	0.1966345608234406
228392352	0.1967188268899918
228582848	0.196803092956543
228430848	0.1968873739242554
228450096	0.1969716250896454
228640640	0.1970558762550354
228659904	0.1971401125192642
228850496	0.197224348783493
229041104	0.1973085850477219
228889056	0.1973928064107895
228908336	0.1974770128726959
228756208	0.1975612193346024
228946880	0.1976454108953476
229137568	0.197729617357254
229156848	0.1978138089179993
229004720	0.1978979855775833
229023984	0.1979821473360062
229214736	0.1980663239955902
229234016	0.1981504857540131
229253312	0.1982346326112747
229272608	0.1983187645673752
229291888	0.1984028965234756
229654624	0.1984870433807373
229673952	0.1985711604356766
229521696	0.1986552774906158
229541008	0.1987393945455551
229731904	0.1988234668970108
229922832	0.1989075839519501
230114160	0.198991671204567
230133504	0.1990757435560226
229980832	0.1991598308086395
230172208	0.199243888258934
230534912	0.1993279457092285
230725984	0.1994120180606842
230573664	0.1994960308074951
230421328	0.1995800882577896
230612416	0.1996641159057617
230803552	0.1997481286525726
230995088	0.1998321563005447
231014480	0.1999161690473557
230861728	0.2000001668930054
231053296	0.2000841498374939
231416368	0.2001681327819824
231435808	0.2002521306276321
231627104	0.2003360986709595
231646544	0.2004200667142868
231666000	0.2005040198564529
231857680	0.2005879729986191
232049088	0.2006719261407852
232068560	0.2007558643817902
232088048	0.2008397877216339
232279472	0.2009237110614777
232471280	0.2010076493024826
232662800	0.2010915577411652
232682320	0.2011754512786865
232701840	0.2012593448162079
232893392	0.2013432234525681
233084960	0.2014271318912506
233104512	0.2015109956264496
233124064	0.2015948593616486
233143616	0.2016787379980087
233335632	0.2017625719308853
233699424	0.2018464356660843
233719024	0.2019302695989609
233566480	0.2020141035318375
233758208	0.2020979374647141
233777808	0.2021817564964294
233969952	0.2022655606269836
233989568	0.202349379658699
234009168	0.2024331539869308
234028784	0.202516958117485
234048384	0.2026007473468781
234068000	0.2026845067739487
234259872	0.2027682960033417
234451776	0.2028520405292511
234471424	0.2029358148574829
234318752	0.2030195593833923
234338368	0.2031032890081406
234358000	0.2031870484352112
234377616	0.2032707631587982
234224864	0.2033544778823853
234416864	0.2034381926059723
234436480	0.2035218924283981
234628528	0.2036056071519852
234475728	0.2036892920732498
234667792	0.2037729769945145
234687440	0.2038566470146179
235052400	0.2039403468370438
235072064	0.204024001955986
235264224	0.2041076570749283
234938528	0.2041912972927094
235303584	0.2042749375104904
235323264	0.2043585926294327
235688448	0.2044422179460526
235535232	0.2045258432626724
235554928	0.2046094685792923
235574608	0.2046930491924286
235939888	0.2047766745090485
236132272	0.2048602551221848
236152016	0.2049438506364822
235999072	0.2050274461507797
236191488	0.2051110118627548
236211232	0.2051945775747299
236403664	0.2052781283855438
236769232	0.2053616791963577
236789024	0.2054452449083328
236808800	0.2055287659168243
237001344	0.2056123018264771
237021136	0.2056958377361298
237214096	0.2057793289422989
237233904	0.2058628648519516
237426544	0.2059463560581207
237619200	0.2060298472642899
237811888	0.2061133533716202
237831744	0.2061968445777893
237851584	0.206280305981636
238044704	0.206363782286644
238410416	0.2064472287893295
238257376	0.2065307050943375
238277248	0.206614151597023
238297136	0.2066975831985474
238490000	0.2067810148000717
238682880	0.2068644613027573
238876128	0.2069478780031204
238896064	0.2070312798023224
238915984	0.2071146816015244
238935904	0.2071980834007263
238955840	0.2072814851999283
239148848	0.2073648720979691
239168800	0.2074482440948486
239188736	0.2075316309928894
239208672	0.2076149731874466
239228624	0.2076983451843262
239248560	0.2077816873788834
239441648	0.2078650295734406
239461600	0.2079483866691589
239308384	0.2080316841602325
239501520	0.2081150263547897
239521472	0.2081983387470245
239368208	0.2082816511392593
239214880	0.2083649635314941
239581328	0.2084482610225677
239601296	0.2085315436124802
239968192	0.2086148411035538
239641200	0.2086980938911438
239661152	0.2087813764810562
239854784	0.2088646292686462
240394784	0.2089478820562363
240414800	0.2090311348438263
240434816	0.2091143727302551
240281456	0.2091975957155228
240301456	0.2092808187007904
240494848	0.209364041686058
240862096	0.2094472646713257
240708704	0.2095304727554321
240728720	0.2096136659383774
240748752	0.2096968442201614
241115744	0.2097800523042679
241135808	0.2098632156848907
241503264	0.2099463939666748
241349824	0.2100295424461365
241195968	0.2101127058267593
241563520	0.2101958692073822
241757168	0.2102790027856827
241777264	0.2103621363639832
241797360	0.2104452699422836
241991104	0.2105283737182617
242185200	0.2106115072965622
242205328	0.2106946110725403
242225456	0.2107777148485184
242419248	0.2108608186244965
242613104	0.2109438925981522
242807312	0.2110269814729691
242827488	0.2111100554466248
243021376	0.2111931145191193
243041568	0.211276188492775
243061760	0.2113592326641083
243429504	0.2114422768354416
243623888	0.2115253359079361
243469936	0.211608350276947
243664352	0.2116913795471191
243510368	0.2117743939161301
243878640	0.211857408285141
244072752	0.2119404226541519
244093008	0.2120234221220016
243939376	0.2121064066886902
243959616	0.2121893912553787
244153776	0.2122723609209061
244348352	0.2123553454875946
242608096	0.2123561799526215
241912208	0.2123569995164871
241390240	0.212357833981514
241042192	0.2123586535453796
240868464	0.2123594880104065
240694720	0.2123603373765945
240520624	0.2123611569404602
240346896	0.2123619914054871
240173136	0.2123628258705139
239999056	0.2123636454343796
239825328	0.2123644798994064
239651568	0.2123652994632721
239477840	0.212366133928299
239478032	0.2123669534921646
239303920	0.2123677879571915
239130192	0.2123686075210571
239130384	0.2123694568872452
238956656	0.212370291352272
238956864	0.2123711109161377
238783120	0.2123719453811646
238783328	0.2123727798461914
238609200	0.2123735994100571
238609408	0.2123744338750839
238435664	0.2123752534389496
238435872	0.2123760879039764
238262128	0.2123769074678421
238262336	0.212377741932869
238262528	0.212378591299057
238088416	0.2123794108629227
238088608	0.2123802453279495
238088816	0.2123810648918152
237915072	0.212381899356842
237915264	0.2123827338218689
237915472	0.2123835533857346
237741696	0.2123843878507614
237741904	0.2123852074146271
237742096	0.2123860418796539
237742304	0.212386891245842
237742496	0.2123877108097076
237742688	0.2123885452747345
237568960	0.2123893648386002
237394864	0.212390199303627
237569344	0.2123910188674927
237569552	0.2123918533325195
237395456	0.2123926877975464
237395648	0.212393507361412
237395840	0.2123943418264389
237396048	0.2123951613903046
237396240	0.2123960107564926
237396448	0.2123968452215195
237222672	0.2123976647853851
237222864	0.212398499250412
237223072	0.2123993188142776
237223264	0.2124001532793045
237049520	0.2124009728431702
237049712	0.212401807308197
237049920	0.2124026417732239
237050112	0.2124034613370895
237050304	0.2124042958021164
237050512	0.2124051302671432
237050704	0.2124059647321701
237050896	0.212406799197197
236876800	0.2124076187610626
236877008	0.2124084532260895
236877200	0.2124092727899551
236877392	0.212410107254982
236877584	0.2124109268188477
236877792	0.2124117612838745
236877984	0.2124125808477402
236878176	0.212413415312767
236878384	0.2124142646789551
236878576	0.2124150842428207
236878768	0.2124159187078476
236705008	0.2124167531728745
236705200	0.2124175727367401
236879360	0.212418407201767
236879552	0.2124192267656326
236705792	0.2124200612306595
236879952	0.2124208807945251
236706176	0.212421715259552
236706368	0.2124225348234177
236706576	0.2124233841896057
236706768	0.2124242186546326
236706960	0.2124250382184982
236707168	0.2124258726835251
236707360	0.2124267071485519
236707552	0.2124275267124176
236707744	0.2124283611774445
236707952	0.2124291807413101
236534208	0.212430015206337
236708336	0.2124308347702026
236708528	0.2124316692352295
236708736	0.2124325186014175
236708928	0.2124333381652832
236709120	0.2124341726303101
236709328	0.2124349921941757
236709520	0.2124358266592026
236709712	0.2124366462230682
236709904	0.2124374806880951
236536160	0.2124383151531219
236710304	0.2124391347169876
236710496	0.2124399691820145
236710688	0.2124407887458801
236710896	0.2124416381120682
236711088	0.212442472577095
236537344	0.2124432921409607
236537536	0.2124441266059875
236537728	0.2124449461698532
236537936	0.2124457806348801
236538128	0.2124466001987457
236538320	0.2124474346637726
236538512	0.2124482691287994
236538720	0.2124490886926651
236538912	0.2124499380588531
236539104	0.2124507576227188
236713248	0.2124515920877457
236539504	0.2124524265527725
236539696	0.2124532461166382
236539888	0.212454080581665
236540096	0.2124549001455307
236540288	0.2124557346105576
236540480	0.2124565541744232
236540672	0.2124573886394501
236540864	0.2124582082033157
236715024	0.2124590575695038
236541264	0.2124598920345306
236541456	0.2124607115983963
236715600	0.2124615460634232
236541856	0.21246238052845
236542048	0.2124632000923157
236542240	0.2124640345573425
236542448	0.2124648541212082
236542640	0.212465688586235
236542832	0.2124665081501007
236543024	0.2124673426151276
236543232	0.2124681919813156
236717376	0.2124690115451813
236717568	0.2124698460102081
236543824	0.2124706655740738
236544016	0.2124715000391006
236544208	0.2124723196029663
236544400	0.2124731540679932
236544608	0.21247398853302
236718752	0.2124748080968857
236718944	0.2124756425619125
236719136	0.2124764621257782
236545392	0.2124773114919662
236545584	0.2124781459569931
236719728	0.2124789655208588
236719920	0.2124797999858856
236546176	0.2124806195497513
236720320	0.2124814540147781
236720512	0.2124822735786438
236720704	0.2124831080436707
236720912	0.2124839276075363
236721104	0.2124847620725632
236721296	0.21248559653759
236721504	0.2124864310026169
236721696	0.2124872654676437
236721888	0.2124880999326706
236722080	0.2124889194965363
236722288	0.2124897539615631
236722480	0.2124905735254288
236722672	0.2124914079904556
236722864	0.2124922275543213
236723072	0.2124930620193481
236723264	0.2124938815832138
236723456	0.2124947160482407
236723664	0.2124955654144287
236723856	0.2124963849782944
236550096	0.2124972194433212
236724240	0.2124980390071869
236550496	0.2124988734722137
236724640	0.2124997079372406
236550880	0.2125005275011063
236725024	0.2125013619661331
236551280	0.2125021815299988
236551472	0.2125030159950256
236725616	0.2125038653612137
236725824	0.2125046849250793
236726016	0.2125055193901062
236552256	0.2125063389539719
236726400	0.2125071734189987
236726608	0.2125079929828644
236726800	0.2125088274478912
236726992	0.2125096470117569
236727184	0.2125104814767838
236727392	0.2125113159418106
236727584	0.2125121355056763
236727776	0.2125129848718643
236727984	0.21251380443573
236728176	0.2125146389007568
236554416	0.2125154733657837
236728560	0.2125162929296494
236728768	0.2125171273946762
236728960	0.2125179469585419
236729152	0.2125187814235687
236729344	0.2125196009874344
236729552	0.2125204354524612
236729744	0.2125212550163269
236729936	0.212522104382515
236730144	0.2125229388475418
236730336	0.2125237584114075
236730528	0.2125245928764343
236730720	0.2125254124403
236730928	0.2125262469053268
236731120	0.2125270813703537
236731312	0.2125279009342194
236731504	0.2125287353992462
236731712	0.2125295549631119
236731904	0.2125303894281387
236906096	0.2125312387943268
236732304	0.2125320583581924
236732496	0.2125328928232193
236732688	0.212533712387085
236732880	0.2125345468521118
236733088	0.2125353664159775
236733280	0.2125362008810043
236733472	0.21253702044487
236733664	0.2125378549098969
236733872	0.2125386893749237
236734064	0.2125395089387894
236734256	0.2125403583049774
236908448	0.2125411778688431
236734656	0.2125420123338699
236734848	0.2125428467988968
236909040	0.2125436663627625
236909232	0.2125445008277893
236735440	0.212545320391655
236909616	0.2125461548566818
236735824	0.2125469744205475
236736032	0.2125478088855743
236736224	0.21254862844944
236910416	0.2125494778156281
236736624	0.2125503122806549
236736816	0.2125511318445206
236911008	0.2125519663095474
236737200	0.2125527858734131
236737408	0.2125536203384399
236911584	0.2125544548034668
236911792	0.2125552743673325
236737984	0.2125561088323593
236912176	0.212556928396225
236738384	0.212557777762413
236738576	0.2125586122274399
236912768	0.2125594317913055
236912960	0.2125602662563324
236739168	0.2125610858201981
236739360	0.2125619202852249
236913552	0.2125627398490906
236913744	0.2125635743141174
236913952	0.2125643938779831
236914144	0.2125652283430099
236914336	0.2125660628080368
236914544	0.2125668972730637
236914736	0.2125677317380905
236914928	0.2125685513019562
236915136	0.212569385766983
236915328	0.2125702202320099
236915520	0.2125710397958755
236915712	0.2125718742609024
236915920	0.2125726938247681
236742112	0.2125735282897949
236916304	0.2125743478536606
236916496	0.2125751823186874
236916704	0.2125760316848755
236916896	0.2125768512487411
236917088	0.212577685713768
236917296	0.2125785052776337
236917488	0.2125793397426605
236917680	0.2125801593065262
236917872	0.212580993771553
237092400	0.2125818133354187
236918272	0.2125826478004456
236918464	0.2125834822654724
236918656	0.2125843018293381
236918864	0.2125851511955261
236919056	0.212585985660553
236919248	0.2125868052244186
237093776	0.2125876396894455
236919648	0.2125884592533112
237094160	0.212589293718338
236920032	0.2125901132822037
237094560	0.2125909477472305
237094752	0.2125917673110962
237094944	0.212592601776123
237095152	0.2125934213399887
237095344	0.2125942707061768
237095552	0.2125951051712036
236921424	0.2125959247350693
237095936	0.2125967592000961
237096128	0.2125975787639618
237096336	0.2125984132289886
237096528	0.2125992476940155
237096720	0.2126000672578812
237096912	0.212600901722908
237097120	0.2126017212867737
237097312	0.2126025557518005
237097504	0.2126034051179886
237097712	0.2126042246818542
237097904	0.2126050591468811
237098096	0.2126058787107468
237098304	0.2126067131757736
237098496	0.2126075327396393
237098688	0.2126083672046661
237098880	0.2126091867685318
237099088	0.2126100212335587
237099280	0.2126108407974243
237099472	0.2126116901636124
237099680	0.2126125246286392
237099872	0.2126133441925049
237100064	0.2126141786575317
237274240	0.2126149982213974
237100464	0.2126158326864243
237274624	0.2126166671514511
237100848	0.2126174867153168
237101056	0.2126183211803436
237101248	0.2126191407442093
237101440	0.2126199752092361
237101648	0.2126208245754242
237275808	0.2126216441392899
237102032	0.2126224786043167
237102224	0.2126232981681824
237276400	0.2126241326332092
237276592	0.2126249521970749
237276800	0.2126257866621017
237276992	0.2126266062259674
237277184	0.2126274406909943
237277376	0.2126282602548599
237277584	0.2126290947198868
237277776	0.2126299440860748
237277984	0.2126307636499405
237278176	0.2126315981149673
237278368	0.2126324325799942
237278560	0.2126332521438599
237278768	0.2126340866088867
237278960	0.2126349061727524
237279152	0.2126357406377792
237279360	0.2126365602016449
237279552	0.2126373946666718
237279744	0.2126382142305374
237279952	0.2126390635967255
237454144	0.2126398980617523
237280336	0.212640717625618
237454544	0.2126415520906448
237280736	0.2126423716545105
237280928	0.2126432061195374
237455136	0.212644025683403
237281328	0.2126448601484299
237455520	0.2126456797122955
237455712	0.2126465141773224
237455920	0.2126473486423492
237456112	0.2126481831073761
237282304	0.212649017572403
237456512	0.2126498371362686
237456704	0.2126506716012955
237456896	0.2126515060663223
237457104	0.212652325630188
